This list contains all games supported by FB Alpha.

8595 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| sms_gamebox	|  	| Game Box Serie Esportes Radicais (Bra)		| 		| 19??	| Tec Toy	| Sega Master Sy| 					|
| md_ggenie1	|  	| Game Genie (Euro, USA)				| md_ggenie	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_ggenie	|  	| Game Genie (Euro, USA, Rev. A)			| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_gamenko	|  	| Game no Kandume Otokuyou (Jpn)			| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_gameto	|  	| Game Toshokan (Jpn, Rev. A)				| 		| 1990	| Sega		| Sega Megadrive| 					|
| ginkun	|  	| Ganbare Ginkun					| 		| 1995	| Tecmo		| Miscellaneous	| 					|
| gg_ggorby	|  	| Ganbare Gorby! (Jpn)					| gg_factoryp	| 1991	| Sega		| Sega Game Gear| 					|
| pce_ganbgolf	|  	| Ganbare! Golf Boys					| 		| 1989	| NCS		| PC Engine	| 					|
| gangonta	|  	| Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (J| prtytime	| 1995	| Mitchell	| Simple 156	| 					|
| ganbare	|  	| Ganbare! Marine Kun (Marine 2K0411 JPN)		| 		| 2000	| Capcom	| CPS1		| 					|
| gbusters	|  	| Gang Busters (set 1)					| 		| 1988	| Konami	| GX878		| 					|
| gbustersa	|  	| Gang Busters (set 2)					| gbusters	| 1988	| Konami	| GX878		| 					|
| sms_robocop	|  	| Gangcheol RoboCop (Kor)				| 		| 1992	| Sieco		| Sega Master Sy| 					|
| sms_gangster	|  	| Gangster Town (Euro, USA, Bra)			| 		| 1987	| Sega		| Sega Master Sy| 					|
| ganryu	|  	| Ganryu / Musashi Ganryuki				| 		| 1999	| Visco		| Neo Geo MVS	| 					|
| gardia	|  	| Gardia (317-0006)					| 		| 1986	| Coreland / Seg| System 1	| 					|
| gardiab	| D NW	| Gardia (317-0007?, bootleg)				| gardia	| 1986	| Sega / Corelan| System 1	| 					|
| gardiaj	| D NW	| Gardia (Japan, 317-0006)				| gardia	| 1986	| Sega / Corelan| System 2	| 					|
| md_garfield	|  	| Garfield - Caught in the Act (Euro, USA)		| 		| 1995	| Sega		| Sega Megadrive| 					|
| gg_garfield	|  	| Garfield - Caught in the Act (Euro, USA)		| 		| 1995	| Sega		| Sega Game Gear| 					|
| md_gargoyle	|  	| Gargoyles (USA)					| 		| 1995	| Disney Interac| Sega Megadrive| 					|
| garogun	|  	| Garogun Seroyang (Korea)				| 		| 2000	| Yun Sung	| Miscellaneous	| 					|
| garoubl	|  	| Garou - Mark of the Wolves (bootleg)			| garou		| 1999	| bootleg	| Neo Geo MVS	| 					|
| garou		|  	| Garou - Mark of the Wolves (NGM-2530)			| 		| 1999	| SNK		| Neo Geo MVS	| 					|
| garouh	|  	| Garou - Mark of the Wolves (NGM-2530) (NGH-2530)	| garou		| 1999	| SNK		| Neo Geo MVS	| 					|
| garoup	|  	| Garou - Mark of the Wolves (prototype)		| garou		| 1999	| SNK		| Neo Geo MVS	| 					|
| md_garou	|  	| Garou Densetsu - Shukumei no Tatakai (Jpn)		| md_fatfury	| 1993	| Sega		| Sega Megadrive| 					|
| md_garou2	|  	| Garou Densetsu 2 - Aratanaru Tatakai (Jpn)		| md_fatfury2	| 1994	| Takara	| Sega Megadrive| 					|
| gg_garousp	|  	| Garou Densetsu Special (Jpn)				| gg_fatfursp	| 1994	| Takara	| Sega Game Gear| 					|
| md_sbtank	|  	| Garry Kitchen's Super Battletank - War in the Gulf (US| 		| 1992	| Absolute Enter| Sega Megadrive| 					|
| garuka	|  	| Garuka (Japan ver. W)					| devstors	| 1988	| Konami	| GX890		| 					|
| garyoret	|  	| Garyo Retsuden (Japan)				| 		| 1987	| Data East Corp| DEC8		| 					|
| gatedoom1	|  	| Gate of Doom (US revision 1)				| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| gatedoom	|  	| Gate of Doom (US revision 4)				| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| cv_apshai	|  	| Gateway to Apshai					| 		| 1984	| Epyx		| ColecoVision	| 					|
| gauntlet2pg1	|  	| Gauntlet (2 Players, German, rev 1)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pg	|  	| Gauntlet (2 Players, German, rev 4)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pj2	|  	| Gauntlet (2 Players, Japanese rev 2)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pj	|  	| Gauntlet (2 Players, Japanese, rev 5)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pr3	|  	| Gauntlet (2 Players, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2p	|  	| Gauntlet (2 Players, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| sms_gauntlet	|  	| Gauntlet (Euro, Bra)					| 		| 1990	| U.S. Gold	| Sega Master Sy| 					|
| gauntletg	|  	| Gauntlet (German, rev 10)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr3	|  	| Gauntlet (German, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr6	|  	| Gauntlet (German, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr8	|  	| Gauntlet (German, rev 8)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletj12	|  	| Gauntlet (Japanese, rev 12)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletj	|  	| Gauntlet (Japanese, rev 13)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| md_gauntlt4j	|  	| Gauntlet (Jpn)					| md_gauntlt4	| 1993	| Tengen	| Sega Megadrive| 					|
| gauntletr1	|  	| Gauntlet (rev 1)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet	|  	| Gauntlet (rev 14)					| 		| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr2	|  	| Gauntlet (rev 2)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr4	|  	| Gauntlet (rev 4)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr5	|  	| Gauntlet (rev 5)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr7	|  	| Gauntlet (rev 7)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr9	|  	| Gauntlet (rev 9)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlets	|  	| Gauntlet (Spanish, rev 15)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gaunt2	|  	| Gauntlet II						| 		| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22pg	|  	| Gauntlet II (2 Players, German)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p1	|  	| Gauntlet II (2 Players, rev 1)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p	|  	| Gauntlet II (2 Players, rev 2)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt2g	|  	| Gauntlet II (German)					| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| md_gauntlt4a	|  	| Gauntlet IV (Euro, USA, 199308)			| md_gauntlt4	| 1993	| Tengen	| Sega Megadrive| 					|
| md_gauntlt4	|  	| Gauntlet IV (Euro, USA, 199309)			| 		| 1993	| Tengen	| Sega Megadrive| 					|
| gg_gearstad	|  	| Gear Stadium (Jpn)					| gg_batterup	| 1991	| Namcot	| Sega Game Gear| 					|
| gg_gearstah	|  	| Gear Stadium Heiseiban (Jpn)				| 		| 1995	| Namcot	| Sega Game Gear| 					|
| gg_gearwork	|  	| Gear Works (USA)					| 		| 1994	| Sony Imagesoft| Sega Game Gear| 					|
| geebee	|  	| Gee Bee						| 		| 1978	| Namco		| Miscellaneous	| 					|
| geebeeg	|  	| Gee Bee (Gremlin)					| geebee	| 1978	| [Namco] (Greml| Miscellaneous	| 					|
| sms_punpun	|  	| Geki Oko PunPun Maru (Version 20151031b?)		| 		| 2013	| Future Driver	| Sega Master Sy| 					|
| pce_gekisboy	|  	| Gekisha Boy						| 		| 1992	| Irem		| PC Engine	| 					|
| md_gemfire	|  	| Gemfire (USA)						| 		| 1992	| Koei		| Sega Megadrive| 					|
| gemini	|  	| Gemini Wing (Japan)					| 		| 1987	| Tecmo		| Miscellaneous	| 					|
| geminib	|  	| Gemini Wing (World, bootleg)				| gemini	| 1987	| Tecmo		| Miscellaneous	| 					|
| md_gems	|  	| GEMS v2.8						| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_genchaos	|  	| General Chaos (Euro, USA)				| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| md_genchaosj	|  	| General Chaos Daikonsen (Jpn)				| md_genchaos	| 1994	| Electronic Art| Sega Megadrive| 					|
| md_genelost	|  	| Generations Lost (Euro, USA)				| 		| 1994	| Time Warner In| Sega Megadrive| 					|
| md_genghis2	|  	| Genghis Khan II - Clan of the Gray Wolf (USA)		| 		| 1993	| Koei		| Sega Megadrive| 					|
| genix		|  	| Genix Family						| 		| 1994	| NIX		| Miscellaneous	| 					|
| pce_genjitsu	|  	| Genji Tsuushin Agedama				| 		| 1991	| NEC Home Elect| PC Engine	| 					|
| genpeitd	|  	| Genpei ToumaDen					| 		| 1986	| Namco		| System 86	| 					|
| pce_genpei	|  	| Genpei Toumaden					| 		| 1990	| Namcot	| PC Engine	| 					|
| pce_genpemak	|  	| Genpei Toumaden ni no Maki				| 		| 1992	| Namcot	| PC Engine	| 					|
| gensitou	|  	| Genshi-Tou 1930's (Japan)				| prehisle	| 1989	| SNK		| Prehistoric Is| 					|
| md_georgeko	|  	| George Foreman's KO Boxing (Euro)			| 		| 1992	| Flying Edge	| Sega Megadrive| 					|
| sms_georgeko	|  	| George Foreman's KO Boxing (Euro, Bra)		| 		| 1992	| Flying Edge	| Sega Master Sy| 					|
| gg_georgeko	|  	| George Foreman's KO Boxing (Euro, USA)		| 		| 1992	| Flying Edge	| Sega Game Gear| 					|
| md_georgekou	|  	| George Foreman's KO Boxing (USA)			| md_georgeko	| 1992	| Flying Edge	| Sega Megadrive| 					|
| geostorm	|  	| Geostorm (Japan)					| gunforc2	| 1994	| Irem		| M92		| 					|
| sms_gerald	|  	| Geraldinho (Bra)					| sms_teddyboy	| 19??	| Tec Toy	| Sega Master Sy| 					|
| getstarb1	|  	| Get Star (bootleg, set 1)				| grdian	| 1986	| bootleg	| Early Toaplan	| 					|
| getstarb2	|  	| Get Star (bootleg, set 2)				| grdian	| 1986	| bootleg	| Early Toaplan	| 					|
| getstarj	|  	| Get Star (Japan)					| grdian	| 1986	| Toaplan / Tait| Early Toaplan	| 					|
| gg_ggaleste	|  	| GG Aleste (Jpn)					| 		| 1991	| Compile	| Sega Game Gear| 					|
| gg_ggdora	|  	| GG Doraemon - Noranosuke no Yabou (Jpn)		| 		| 1993	| Sega		| Sega Game Gear| 					|
| gg_ggport	|  	| GG Portrait - Pai Chen (Jpn)				| 		| 1996	| Sega		| Sega Game Gear| 					|
| gg_ggport1	|  	| GG Portrait - Yuuki Akira (Jpn)			| 		| 1996	| Sega		| Sega Game Gear| 					|
| ghostbi	|  	| Ghost Busters (Intro demo)				| 		| 2009	| Sergi		| Neo Geo MVS	| You must use the Universe BIOS and set|
| sms_ghosth	|  	| Ghost House (Euro, USA, Bra)				| 		| 1986	| Sega		| Sega Master Sy| 					|
| sms_ghosthc	|  	| Ghost House (Euro, USA, Bra, Sega Card)		| sms_ghosth	| 1986	| Sega		| Sega Master Sy| 					|
| sms_ghosthj	|  	| Ghost House (Jpn, MyCard)				| sms_ghosth	| 1986	| Sega		| Sega Master Sy| 					|
| sms_ghosthj1	|  	| Ghost House (Jpn, Pirate?)				| sms_ghosth	| 1986	| pirate	| Sega Master Sy| 					|
| sms_ghosthk	|  	| Ghost House (Kor)					| sms_ghosth	| 198?	| Samsung	| Sega Master Sy| 					|
| sms_ghosthcp	|  	| Ghost House (Sega Card, Prototype)			| sms_ghosth	| 1986	| Sega		| Sega Master Sy| 					|
| ghostmun	|  	| Ghost Muncher						| puckman	| 1981	| Leisure and Al| Galaxian	| 					|
| gpilotsh	|  	| Ghost Pilots (NGH-020)(US)				| gpilots	| 1991	| SNK		| Neo Geo MVS	| 					|
| gpilots	|  	| Ghost Pilots (NGM-020)(NGH-020)			| 		| 1991	| SNK		| Neo Geo MVS	| 					|
| sms_ghostbst	|  	| Ghostbusters (Euro, USA, Kor)				| 		| 1989	| Sega		| Sega Master Sy| 					|
| md_ghostbst1	|  	| Ghostbusters (World)					| md_ghostbst	| 1990	| Sega		| Sega Megadrive| 					|
| md_ghostbst	|  	| Ghostbusters (World, v1.1)				| 		| 1990	| Sega		| Sega Megadrive| 					|
| ghostlop	|  	| Ghostlop (prototype)					| 		| 1996	| Data East Corp| Neo Geo MVS	| 					|
| gmgalax	|  	| Ghostmuncher Galaxian (bootleg)			| 		| 1981	| LAX		| Galaxian	| 					|
| gngbl		|  	| Ghosts'n Goblins (bootleg with Cross)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngbla	|  	| Ghosts'n Goblins (bootleg, harder)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngblita	|  	| Ghosts'n Goblins (Italian bootleg, harder)		| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngprot	|  	| Ghosts'n Goblins (prototype)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| gngt		|  	| Ghosts'n Goblins (US)					| gng		| 1985	| Capcom (Taito | Miscellaneous	| 					|
| gngc		|  	| Ghosts'n Goblins (World Revision C)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| gng		|  	| Ghosts'n Goblins (World? set 1)			| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gnga		|  	| Ghosts'n Goblins (World? set 2)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| md_ghouls1	|  	| Ghouls'n Ghosts (Euro, USA)				| md_ghouls	| 1989	| Sega		| Sega Megadrive| 					|
| sms_ghouls	|  	| Ghouls'n Ghosts (Euro, USA, Bra)			| 		| 1988	| Sega		| Sega Master Sy| 					|
| md_ghouls	|  	| Ghouls'n Ghosts (Euro, USA, Kor, Rev. A)		| 		| 1989	| Sega		| Sega Megadrive| 					|
| ghoulsu	|  	| Ghouls'n Ghosts (US)					| ghouls	| 1988	| Capcom	| CPS1		| 					|
| sms_ghoulsd	|  	| Ghouls'n Ghosts (USA, Demo)				| sms_ghouls	| 1988	| Sega		| Sega Master Sy| 					|
| ghouls	|  	| Ghouls'n Ghosts (World)				| 		| 1988	| Capcom	| CPS1		| 					|
| ghoxj		|  	| Ghox (joystick)					| ghox		| 1991	| Toaplan	| Toaplan GP9001| No Sound (undumped MCU)		|
| ghox		|  	| Ghox (spinner)					| 		| 1991	| Toaplan	| Toaplan GP9001| No Sound (undumped MCU)		|
| gigawinga	|  	| Giga Wing (990222 Asia)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingb	|  	| Giga Wing (990222 Brazil)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingh	|  	| Giga Wing (990222 Hispanic)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingd	|  	| Giga Wing (990222 USA Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawing	|  	| Giga Wing (990222 USA)				| 		| 1999	| Capcom	| CPS2		| 					|
| gigawingjd	|  	| Giga Wing (990223 Japan Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawingj	|  	| Giga Wing (990223 Japan)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigaman2	|  	| Gigaman 2: The Power Fighters (bootleg)		| megaman2	| 1996	| bootleg	| CPS2		| No Sound (MCU not dumped)		|
| gigandes	|  	| Gigandes						| 		| 1989	| East Technolog| Taito-X	| 					|
| gigandesa	|  	| Gigandes (earlier)					| gigandes	| 1989	| East Technolog| Taito-X	| 					|
| ginganin	|  	| Ginga NinkyouDen (set 1)				| 		| 1987	| Jaleco	| Miscellaneous	| 					|
| ginganina	|  	| Ginga NinkyouDen (set 2)				| ginganin	| 1987	| Jaleco	| Miscellaneous	| 					|
| gteikoku	|  	| Gingateikoku No Gyakushu				| uniwars	| 1980	| Irem		| Galaxian	| 					|
| gteikokb	|  	| Gingateikoku No Gyakushu (bootleg set 1)		| uniwars	| 1980	| bootleg	| Galaxian	| 					|
| gteikob2	|  	| Gingateikoku No Gyakushu (bootleg set 2)		| uniwars	| 1980	| bootleg	| Galaxian	| 					|
| sg1k_girlgard	|  	| Girl's Garden (Jpn)					| 		| 1984	| Sega		| Sega SG-1000	| 					|
| sg1k_girlgardt|  	| Girl's Garden (Tw)					| sg1k_girlgard	| 1984?	| Aaronix	| Sega SG-1000	| 					|
| md_gleylanc	|  	| GleyLancer (Jpn)					| 		| 1992	| NCS		| Sega Megadrive| 					|
| sms_globald	|  	| Global Defense (Euro, USA)				| 		| 1987	| Sega		| Sega Master Sy| 					|
| sms_globaldp	|  	| Global Defense (Euro, USA, Prototype)			| sms_globald	| 1987	| Sega		| Sega Master Sy| 					|
| yamagchi	|  	| Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun		| 		| 1985	| Kaneko / Taito| Miscellaneous	| 					|
| goalx3	|  	| Goal! Goal! Goal!					| 		| 1995	| Visco		| Neo Geo MVS	| 					|
| md_gods	|  	| Gods (Euro)						| 		| 1993	| Accolade	| Sega Megadrive| 					|
| md_godsj	|  	| Gods (Jpn)						| md_gods	| 1993	| PCM Complete	| Sega Megadrive| 					|
| md_godsu	|  	| Gods (USA)						| md_gods	| 1992	| Mindscape	| Sega Megadrive| 					|
| md_godsup	|  	| Gods (USA, Prototype)					| md_gods	| 1992	| Mindscape	| Sega Megadrive| 					|
| gg_godzilla	|  	| Godzilla - Kaijuu Daishingeki (Jpn)			| 		| 1995	| Sega		| Sega Game Gear| 					|
| sms_dumpmats	|  	| Gokuaku Doumei Dump Matsumoto (Jpn)			| sms_prowres	| 1986	| Sega		| Sega Master Sy| 					|
| pce_chukatai	|  	| Gokuraku! Chuka Taisen				| 		| 1992	| Taito		| PC Engine	| 					|
| md_golden10	|   NW	| Golden 10 in 1 (Incomplete Dump)			| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| sms_goldnaxe	|  	| Golden Axe (Euro, USA)				| 		| 1989	| Sega		| Sega Master Sy| 					|
| goldnaxe1d	|  	| Golden Axe (set 1, World, FD1094 317-0110 decrypted)	| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe1	|  	| Golden Axe (set 1, World, FD1094 317-0110)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe2	|  	| Golden Axe (set 2, US, 8751 317-0112)			| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe3d	|  	| Golden Axe (set 3, World, FD1094 317-0120 decrypted)	| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe3	|  	| Golden Axe (set 3, World, FD1094 317-0120)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxejd	|  	| Golden Axe (set 4, Japan, FD1094 317-0121 decrypted)	| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxej	|  	| Golden Axe (set 4, Japan, FD1094 317-0121)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxeud	|  	| Golden Axe (set 5, US, FD1094 317-0122 decrypted)	| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxeu	|  	| Golden Axe (set 5, US, FD1094 317-0122)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe	|  	| Golden Axe (set 6, US, 8751 317-123A)			| 		| 1989	| Sega		| System 16B	| 					|
| md_goldnaxe1	|  	| Golden Axe (World)					| md_goldnaxe	| 1989	| Sega		| Sega Megadrive| 					|
| md_goldnaxe	|  	| Golden Axe (World, v1.1)				| 		| 1989	| Sega		| Sega Megadrive| 					|
| md_goldnax2	|  	| Golden Axe II (World)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_goldnax2p	|  	| Golden Axe II (World, Prototype)			| md_goldnax2	| 1991	| Sega		| Sega Megadrive| 					|
| md_goldnax3	|  	| Golden Axe III (Jpn)					| 		| 1993	| Sega		| Sega Megadrive| 					|
| sms_gaxewarr	|  	| Golden Axe Warrior (Euro, USA, Bra)			| 		| 1990	| Sega		| Sega Master Sy| 					|
| sms_golfaman	|  	| Golfamania (Euro, Bra)				| 		| 1990	| Sega		| Sega Master Sy| 					|
| sms_golfamanp	|  	| Golfamania (Prototype)				| sms_golfaman	| 1990	| Sega		| Sega Master Sy| 					|
| sg1k_golgo13	|  	| Golgo 13 (Jpn)					| 		| 1984	| Sega		| Sega SG-1000	| 					|
| sms_golvell	|  	| Golvellius (Euro, USA)				| 		| 1988	| Sega		| Sega Master Sy| 					|
| pce_gomola	|  	| Gomola Speed						| 		| 1990	| UPL		| PC Engine	| 					|
| imsorryj	|  	| Gonbee no I'm Sorry (315-5110, Japan)			| imsorry	| 1985	| Coreland / Seg| System 1	| 					|
| gondo		| D NW	| Gondomania (US)					| 		| 1987	| Data East USA	| DEC8		| Broken inputs				|
| md_goofy	|  	| Goofy's Hysterical History Tour (USA)			| 		| 1993	| Absolute Enter| Sega Megadrive| 					|
| cv_gorf	|  	| Gorf							| 		| 1983	| Coleco	| ColecoVision	| 					|
| gorkans	|  	| Gorkans						| mrtnt		| 1983	| Techstar	| Pac-man	| 					|
| gotcha	|  	| Got-cha Mini Game Festival				| 		| 1997	| Dongsung	| Miscellaneous	| 					|
| plegends	|  	| Gouketsuji Gaiden Legends (USA, ver. 95/06/20)	| 		| 1995	| Atlus / KM Int| Cave		| 					|
| plegendsj	|  	| Gouketsuji Gaiden Saikyou Densetsu (Japan, ver. 95/06/| plegends	| 1995	| Atlus		| Cave		| 					|
| powerinsj	|  	| Gouketsuji Ichizoku (Japan)				| powerins	| 1993	| Atlus		| Miscellaneous	| 					|
| md_gouketsu	|  	| Gouketsuji Ichizoku (Jpn)				| 		| 1994	| Atlus		| Sega Megadrive| 					|
| pwrinst2j	|  	| Gouketsuji Ichizoku 2 (Japan, ver. 94/04/08)		| pwrinst2	| 1994	| Atlus		| Cave		| 					|
| sms_gprider	|  	| GP Rider (Euro, Bra)					| 		| 1993	| Sega		| Sega Master Sy| 					|
| gg_gprider	|  	| GP Rider (Euro, USA)					| 		| 1994	| Sega		| Sega Game Gear| 					|
| gpriderjs	|  	| GP Rider (Japan, FD1094 317-0161)			| gprider	| 1990	| Sega		| X-Board	| 					|
| gpriderj	|  	| GP Rider (Japan, FD1094 317-0161) (Twin setup)	| gprider	| 1990	| Sega		| X-Board	| Single version only			|
| gg_gpriderj	|  	| GP Rider (Jpn)					| gg_gprider	| 1994	| Sega		| Sega Game Gear| 					|
| gg_gpriderp	|  	| GP Rider (Prototype, 19940104)			| gg_gprider	| 1994	| Sega		| Sega Game Gear| 					|
| gpriderus	|  	| GP Rider (US, FD1094 317-0162)			| gprider	| 1990	| Sega		| X-Board	| 					|
| gprideru	|  	| GP Rider (US, FD1094 317-0162) (Twin setup)		| gprider	| 1990	| Sega		| X-Board	| Single version only			|
| gpriders	|  	| GP Rider (World, FD1094 317-0163)			| gprider	| 1990	| Sega		| X-Board	| 					|
| gprider	|  	| GP Rider (World, FD1094 317-0163) (Twin setup)	| 		| 1990	| Sega		| X-Board	| Single version only			|
| sg1k_gpworlda	|  	| GP World (Jpn, v0)					| sg1k_gpworld	| 1985	| Sega		| Sega SG-1000	| 					|
| sg1k_gpworld	|  	| GP World (Jpn, v1)					| 		| 1985	| Sega		| Sega SG-1000	| 					|
| sg1k_gpworldt	|  	| GP World (Tw)						| sg1k_gpworld	| 1985?	| Aaronix	| Sega SG-1000	| 					|
| pce_gradius	|  	| Gradius						| 		| 1991	| Konami	| PC Engine	| 					|
| gradius	|  	| Gradius (Japan, ROM version)				| nemesis	| 1985	| Konami	| GX456		| 					|
| gradius2	|  	| Gradius II - GOFER no Yabou (Japan New ver.)		| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius2a	|  	| Gradius II - GOFER no Yabou (Japan Old ver.)		| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius2b	|  	| Gradius II - GOFER no Yabou (Japan Older ver.)	| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius3a	|  	| Gradius III (Asia)					| gradius3	| 1989	| Konami	| GX945		| 					|
| gradius3j	|  	| Gradius III (Japan, program code S)			| gradius3	| 1989	| Konami	| GX945		| 					|
| gradius3js	|  	| Gradius III (Japan, program code S, split)		| gradius3	| 1989	| Konami	| GX945		| 					|
| gradius3	|  	| Gradius III (World, program code R)			| 		| 1989	| Konami	| GX945		| 					|
